ID,Player_name,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win-Lose,Start,Mins_played,GP,active,FDP,DoubleD,TripleD,FD Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,trey,FGM,FGA,FTM,FTA
4869,Thanasis_Antetokounmpo,20200110,mil,sac,0,22.0,127.0,106.0,1,0.0,2.666666667,1.0,1.0,4.0,0.0,0.0,3500.0,3.0,67.53,-1.87,4,0,0,0,0,0,0,2,2,0,0
4869,Thanasis_Antetokounmpo,20200106,mil,sas,0,20.5,104.0,126.0,0,0.0,2.6,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,64.97,-1.37,0,0,0,0,0,0,0,0,0,0,0
4869,Thanasis_Antetokounmpo,20200104,mil,sas,1,20.5,127.0,118.0,1,0.0,2.166666667,1.0,1.0,-1.0,0.0,0.0,3500.0,3.0,64.65,-1.05,0,0,0,0,0,1,0,0,0,0,0
4869,Thanasis_Antetokounmpo,20191230,mil,chi,0,20.0,123.0,102.0,1,0.0,2.683333333,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,62.41,1.92,0,0,0,0,0,0,0,0,1,0,0
4869,Thanasis_Antetokounmpo,20191228,mil,orl,1,20.5,111.0,100.0,1,0.0,0.916666667,1.0,1.0,-1.0,0.0,0.0,3500.0,3.0,64.29,0.04,0,0,0,0,0,1,0,0,0,0,0
4869,Thanasis_Antetokounmpo,20191227,mil,atl,0,19.5,112.0,86.0,1,0.0,6.933333332999999,1.0,1.0,11.2,0.0,0.0,3500.0,3.0,63.6,2.44,4,1,2,1,0,0,0,2,3,0,0
4869,Thanasis_Antetokounmpo,20191221,mil,nyk,0,19.5,123.0,102.0,1,0.0,6.716666667,1.0,1.0,9.4,0.0,0.0,3500.0,3.0,68.81,-3.94,4,2,0,0,1,0,0,1,2,2,4
4869,Thanasis_Antetokounmpo,20191213,mil,mem,0,20.0,127.0,114.0,1,0.0,0.7,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,64.38,0.53,0,0,0,0,0,0,0,0,0,0,0
4869,Thanasis_Antetokounmpo,20191202,mil,nyk,1,20.0,132.0,88.0,1,0.0,12.0,1.0,1.0,14.7,0.0,0.0,3500.0,3.0,64.47,-0.67,10,1,3,0,0,1,0,4,6,2,4
4869,Thanasis_Antetokounmpo,20191123,mil,det,1,20.5,104.0,90.0,1,0.0,2.233333333,1.0,1.0,-1.0,0.0,0.0,3500.0,3.0,63.1,0.37,0,0,0,0,0,1,0,0,0,0,0
4869,Thanasis_Antetokounmpo,20191116,mil,ind,0,19.0,102.0,83.0,1,0.0,3.833333333,1.0,1.0,2.0,0.0,0.0,3500.0,3.0,65.43,-2.88,2,0,0,0,0,0,0,1,2,0,0
4869,Thanasis_Antetokounmpo,20191101,mil,orl,0,19.0,123.0,91.0,1,0.0,6.45,1.0,1.0,5.9,0.0,0.0,3500.0,3.0,66.75,-1.06,2,2,1,0,0,0,0,1,2,0,0
5862,Louis_King,20200127,det,cle,1,19.0,100.0,115.0,0,0.0,11.13333333,1.0,1.0,4.7,0.0,0.0,3500.0,3.0,63.83,-0.18,3,1,1,0,0,1,1,1,3,0,0
5862,Louis_King,20200125,det,bkn,1,19.0,111.0,121.0,0,0.0,11.83333333,1.0,1.0,4.0,0.0,0.0,3500.0,3.0,63.24,0.44,4,0,0,0,0,0,0,2,4,0,1
5862,Louis_King,20200124,det,mem,1,19.0,112.0,125.0,0,0.0,14.23333333,1.0,1.0,15.3,0.0,0.0,3500.0,3.0,63.42,1.23,3,4,3,1,0,0,1,1,3,0,2
5862,Louis_King,20200122,det,sac,1,19.0,127.0,106.0,1,0.0,1.533333333,1.0,1.0,1.2,0.0,0.0,3500.0,3.0,65.57,0.19,0,1,0,0,0,0,0,0,0,0,0
5862,Louis_King,20200102,det,lac,0,22.5,112.0,126.0,0,0.0,2.266666667,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,66.11,-8.43,0,0,0,0,0,0,0,0,0,0,0
5862,Louis_King,20191230,det,uta,0,21.0,81.0,104.0,0,0.0,2.483333333,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,48.9,14.84,0,0,0,0,0,0,0,0,1,0,0
5862,Louis_King,20191228,det,sas,0,20.5,109.0,136.0,0,0.0,3.116666667,1.0,1.0,6.7,0.0,0.0,3500.0,3.0,62.96,1.52,5,1,1,0,0,1,1,2,3,0,0
5862,Louis_King,20191226,det,was,1,19.0,132.0,102.0,1,0.0,3.716666667,1.0,1.0,6.2,0.0,0.0,3500.0,3.0,64.33,0.15,2,1,0,1,0,0,0,1,3,0,0
4863,Quinn_Cook,20200201,lal,sac,0,22.0,129.0,113.0,1,0.0,3.333333333,1.0,1.0,5.0,0.0,0.0,3700.0,1.0,67.12,-0.68,5,0,0,0,0,0,1,2,2,0,0
4863,Quinn_Cook,20200131,lal,por,1,22.5,119.0,127.0,0,0.0,5.033333333,1.0,1.0,3.0,0.0,0.0,3700.0,1.0,67.03,-0.59,3,0,0,0,0,0,1,1,3,0,0
4863,Quinn_Cook,20200123,lal,bkn,0,20.0,128.0,113.0,1,0.0,2.85,1.0,1.0,2.0,0.0,0.0,3700.0,1.0,68.17,-0.53,2,0,0,0,0,0,0,1,4,0,0
4863,Quinn_Cook,20200120,lal,bos,0,19.5,107.0,139.0,0,0.0,4.566666667,1.0,1.0,6.4,0.0,0.0,3600.0,1.0,67.67,-1.31,4,2,0,0,0,0,1,1,4,1,3
4863,Quinn_Cook,20200118,lal,hou,0,20.5,124.0,115.0,1,0.0,4.7,1.0,1.0,8.2,0.0,0.0,3600.0,1.0,67.03,-1.29,4,1,0,1,0,0,0,2,3,0,0
4863,Quinn_Cook,20200115,lal,orl,1,22.5,118.0,119.0,0,0.0,25.03333333,1.0,1.0,30.3,0.0,0.0,3600.0,1.0,65.7,0.04,22,4,1,1,0,1,4,9,14,0,0
4863,Quinn_Cook,20200113,lal,cle,1,22.5,128.0,99.0,1,0.0,20.36666667,1.0,1.0,16.3,0.0,0.0,3600.0,1.0,66.34,-1.27,7,4,1,1,0,0,1,3,7,0,0
4863,Quinn_Cook,20200111,lal,okc,0,20.0,125.0,110.0,1,0.0,18.38333333,1.0,1.0,19.7,0.0,0.0,3500.0,1.0,63.56,1.23,13,1,3,1,0,2,2,5,10,1,1
4863,Quinn_Cook,20200110,lal,dal,0,21.75,129.0,114.0,1,0.0,3.0333333330000003,1.0,1.0,6.0,0.0,0.0,3500.0,1.0,62.64,3.84,6,0,0,0,0,0,0,3,3,0,0
4863,Quinn_Cook,20200107,lal,nyk,1,22.5,117.0,87.0,1,0.0,4.5,1.0,1.0,4.5,0.0,0.0,3500.0,1.0,66.07,0.41,3,0,1,0,0,0,1,1,2,0,0
4863,Quinn_Cook,20191229,lal,dal,1,21.5,108.0,95.0,1,0.0,1.316666667,1.0,1.0,0.0,0.0,0.0,3500.0,1.0,66.25,0.18,0,0,0,0,0,0,0,0,1,0,0
4863,Quinn_Cook,20191222,lal,den,1,21.5,104.0,128.0,0,0.0,17.43333333,1.0,1.0,2.9,0.0,0.0,3500.0,1.0,65.43,0.12,2,2,1,0,0,3,0,1,5,0,0
4863,Quinn_Cook,20191208,lal,min,1,21.5,142.0,125.0,1,0.0,10.48333333,1.0,1.0,2.5,0.0,0.0,3500.0,1.0,65.98,-1.97,2,0,1,0,0,1,0,1,3,0,0
4863,Quinn_Cook,20191206,lal,por,0,22.5,136.0,113.0,1,0.0,10.11666667,1.0,1.0,2.5,0.0,0.0,3500.0,1.0,65.7,-13.38,2,0,1,0,0,1,0,1,3,0,0
4863,Quinn_Cook,20191204,lal,uta,0,21.0,121.0,96.0,1,0.0,4.733333333,1.0,1.0,3.2,0.0,0.0,3500.0,1.0,47.12,10.75,2,1,0,0,0,0,0,1,3,0,0
4863,Quinn_Cook,20191201,lal,dal,1,16.0,100.0,114.0,0,0.0,3.166666667,1.0,1.0,2.0,0.0,0.0,3500.0,1.0,66.3,-0.04,2,0,0,0,0,0,0,0,1,2,2
4863,Quinn_Cook,20191129,lal,was,1,22.5,125.0,103.0,1,0.0,22.73333333,1.0,1.0,18.9,0.0,0.0,3500.0,1.0,65.89,0.22,17,2,1,0,0,2,3,7,11,0,0
4863,Quinn_Cook,20191122,lal,okc,0,20.0,130.0,127.0,1,0.0,11.86666667,1.0,1.0,6.4,0.0,0.0,3500.0,1.0,63.69,1.47,2,2,2,0,0,1,0,1,2,0,0
4863,Quinn_Cook,20191119,lal,okc,1,22.5,112.0,107.0,1,0.0,15.43333333,1.0,1.0,5.4,0.0,0.0,3500.0,1.0,64.15,1.01,3,2,0,0,0,0,1,1,5,0,0
4863,Quinn_Cook,20191117,lal,atl,1,21.5,122.0,101.0,1,0.0,5.066666667,1.0,1.0,6.0,0.0,0.0,3800.0,1.0,65.66,0.18,2,0,0,2,0,2,0,1,2,0,0
4863,Quinn_Cook,20191115,lal,sac,1,22.5,99.0,97.0,1,0.0,4.15,1.0,1.0,4.4,0.0,0.0,3800.0,1.0,65.98,-0.41,2,2,0,0,0,0,0,1,2,0,0
4863,Quinn_Cook,20191113,lal,gsw,1,22.0,120.0,94.0,1,0.0,24.38333333,1.0,1.0,16.2,0.0,0.0,4100.0,1.0,65.79,-0.99,10,1,2,1,0,1,0,5,11,0,0
4863,Quinn_Cook,20191112,lal,pho,0,21.0,123.0,115.0,1,0.0,8.516666667,1.0,1.0,6.0,0.0,0.0,4100.0,1.0,62.41,3.48,3,0,2,0,0,0,1,1,3,0,0
4863,Quinn_Cook,20191110,lal,tor,1,21.5,104.0,113.0,0,0.0,11.98333333,1.0,1.0,14.7,0.0,0.0,4200.0,1.0,65.66,0.23,7,1,3,1,0,1,1,3,5,0,0
4863,Quinn_Cook,20191108,lal,mia,1,22.5,95.0,80.0,1,0.0,14.75,1.0,1.0,3.0,0.0,0.0,4200.0,1.0,66.16,-0.33,2,0,2,0,0,2,0,1,4,0,0
4863,Quinn_Cook,20191105,lal,chi,0,20.0,118.0,112.0,1,0.0,26.05,1.0,1.0,29.8,0.0,0.0,3900.0,1.0,65.79,-0.77,17,4,2,1,1,1,3,6,9,2,3
4863,Quinn_Cook,20191103,lal,sas,0,19.0,103.0,96.0,1,0.0,5.05,1.0,1.0,0.0,0.0,0.0,3900.0,1.0,64.29,1.1,0,0,0,0,0,0,0,0,2,0,0
4863,Quinn_Cook,20191101,lal,dal,0,21.5,119.0,110.0,1,0.0,4.383333333,1.0,1.0,0.0,0.0,0.0,3900.0,1.0,65.25,0.12,0,0,0,0,0,0,0,0,0,0,0
4863,Quinn_Cook,20191029,lal,mem,1,22.5,120.0,91.0,1,0.0,22.0,1.0,1.0,13.1,0.0,0.0,4100.0,1.0,65.34,0.03,7,3,1,1,0,2,1,3,8,0,0
4863,Quinn_Cook,20191027,lal,cha,1,21.5,120.0,101.0,1,0.0,24.03333333,1.0,1.0,27.6,0.0,0.0,3500.0,1.0,64.88,0.55,12,3,8,0,0,0,2,5,9,0,0
4863,Quinn_Cook,20191025,lal,uta,1,22.5,95.0,86.0,1,0.0,21.2,1.0,1.0,8.7,0.0,0.0,3500.0,1.0,65.7,0.03,4,1,3,0,0,1,0,2,8,0,0
4863,Quinn_Cook,20191022,lal,lac,0,22.5,102.0,112.0,0,0.0,16.93333333,1.0,1.0,7.2,0.0,0.0,3500.0,1.0,65.7,0.32,4,1,2,0,0,1,0,2,7,0,0
4628,Tim_Hardaway_Jr.,20200201,dal,atl,1,20.5,123.0,100.0,1,1.0,26.91666667,1.0,1.0,9.7,0.0,0.0,4900.0,3.0,65.02,0.14,7,1,1,1,0,3,1,3,12,0,0
4628,Tim_Hardaway_Jr.,20200131,dal,hou,0,19.5,121.0,128.0,0,1.0,31.73333333,1.0,1.0,22.6,0.0,0.0,4300.0,3.0,66.66,-4.82,15,3,4,0,0,2,4,5,12,1,1
4628,Tim_Hardaway_Jr.,20200128,dal,pho,1,20.5,104.0,133.0,0,1.0,26.0,1.0,1.0,11.9,0.0,0.0,4600.0,3.0,63.51,-1.67,9,2,1,0,0,1,2,3,10,1,1
4628,Tim_Hardaway_Jr.,20200127,dal,okc,0,20.0,107.0,97.0,1,1.0,35.31666667,1.0,1.0,18.6,0.0,0.0,4800.0,3.0,62.69,-4.15,15,3,0,0,0,0,3,6,12,0,0
4628,Tim_Hardaway_Jr.,20200125,dal,uta,0,17.0,107.0,112.0,0,1.0,29.5,1.0,1.0,19.0,0.0,0.0,5200.0,3.0,48.26,17.17,11,5,0,1,0,1,2,4,10,1,1
4628,Tim_Hardaway_Jr.,20200123,dal,por,0,22.5,133.0,125.0,1,1.0,28.96666667,1.0,1.0,17.2,0.0,0.0,5500.0,3.0,66.25,-1.25,11,1,4,0,0,1,3,4,9,0,0
4628,Tim_Hardaway_Jr.,20200117,dal,por,1,21.5,120.0,112.0,1,1.0,31.91666667,1.0,1.0,34.8,0.0,0.0,4900.0,3.0,64.33,0.87,29,4,0,1,0,2,5,9,16,6,7
4628,Tim_Hardaway_Jr.,20200115,dal,sac,0,22.0,127.0,123.0,1,1.0,30.51666667,1.0,1.0,31.2,0.0,0.0,4900.0,3.0,66.34,-0.78,18,6,2,1,0,0,3,7,15,1,1
4628,Tim_Hardaway_Jr.,20200114,dal,gsw,0,22.5,124.0,97.0,1,1.0,23.8,1.0,1.0,23.6,0.0,0.0,4700.0,3.0,67.62,-3.63,12,3,4,1,0,1,2,5,11,0,0
4628,Tim_Hardaway_Jr.,20200111,dal,phi,1,20.5,109.0,91.0,1,1.0,30.05,1.0,1.0,27.3,0.0,0.0,4100.0,3.0,64.83,-0.84,12,9,1,0,1,0,2,5,11,0,2
4628,Tim_Hardaway_Jr.,20200110,dal,lal,1,21.75,114.0,129.0,0,1.0,31.88333333,1.0,1.0,33.9,0.0,0.0,4200.0,3.0,62.64,1.13,22,7,1,1,0,1,3,7,16,5,6
4628,Tim_Hardaway_Jr.,20200108,dal,den,1,19.5,106.0,107.0,0,1.0,30.41666667,1.0,1.0,18.0,0.0,0.0,4300.0,3.0,64.7,0.05,15,0,2,0,0,0,3,5,11,2,4
4628,Tim_Hardaway_Jr.,20200106,dal,chi,1,20.5,118.0,110.0,1,1.0,21.61666667,1.0,1.0,25.8,0.0,0.0,4800.0,3.0,65.02,-0.31,15,4,2,1,0,0,3,5,8,2,2
4628,Tim_Hardaway_Jr.,20191229,dal,lal,0,21.5,95.0,108.0,0,1.0,6.566666667000001,1.0,1.0,6.2,0.0,0.0,5100.0,3.0,66.25,-0.49,2,1,0,1,0,0,0,1,5,0,0
4628,Tim_Hardaway_Jr.,20191228,dal,gsw,0,20.5,141.0,121.0,1,1.0,22.81666667,1.0,1.0,25.5,0.0,0.0,5100.0,3.0,67.44,-1.97,25,0,1,0,0,1,6,9,13,1,1
4628,Tim_Hardaway_Jr.,20191226,dal,sas,1,20.0,102.0,98.0,1,1.0,28.03333333,1.0,1.0,18.6,0.0,0.0,5100.0,3.0,64.42,1.05,17,3,0,0,0,2,3,7,14,0,0
4628,Tim_Hardaway_Jr.,20191222,dal,tor,0,15.5,107.0,110.0,0,1.0,35.46666667,1.0,1.0,35.1,0.0,0.0,5000.0,3.0,66.57,0.2,16,8,5,2,0,4,2,6,19,2,2
4628,Tim_Hardaway_Jr.,20191220,dal,phi,0,20.0,117.0,98.0,1,1.0,31.58333333,1.0,1.0,35.3,0.0,0.0,4900.0,3.0,69.31,-4.38,27,4,1,1,0,1,7,0,0,0,1
4628,Tim_Hardaway_Jr.,20191218,dal,bos,1,21.5,103.0,109.0,0,1.0,30.41666667,1.0,1.0,22.6,0.0,0.0,5100.0,3.0,65.89,-0.95,13,3,2,1,0,0,3,4,17,2,2
4628,Tim_Hardaway_Jr.,20191216,dal,mil,0,20.0,120.0,116.0,1,1.0,24.25,1.0,1.0,8.3,0.0,0.0,5400.0,3.0,64.79,-0.75,6,4,1,0,0,4,0,1,10,4,6
4628,Tim_Hardaway_Jr.,20191214,dal,mia,1,20.5,118.0,122.0,0,1.0,41.8,1.0,1.0,35.5,0.0,0.0,5100.0,3.0,63.42,0.62,28,5,3,0,0,3,6,0,0,0,0
4628,Tim_Hardaway_Jr.,20191212,dal,det,0,21.0,122.0,111.0,1,1.0,25.4,1.0,1.0,6.0,0.0,0.0,5000.0,3.0,65.15,-0.96,2,5,0,0,0,2,0,1,6,0,0
4628,Tim_Hardaway_Jr.,20191208,dal,sac,1,19.0,106.0,110.0,0,1.0,36.35,1.0,1.0,36.2,0.0,0.0,4700.0,3.0,63.28,0.91,29,1,2,1,0,0,9,0,0,0,0
4628,Tim_Hardaway_Jr.,20191207,dal,nor,1,14.0,130.0,84.0,1,1.0,19.53333333,1.0,1.0,25.1,0.0,0.0,4700.0,3.0,65.47,-0.49,14,3,3,1,0,0,1,5,10,3,3
4628,Tim_Hardaway_Jr.,20191204,dal,min,1,20.5,121.0,114.0,1,1.0,25.76666667,1.0,1.0,10.6,0.0,0.0,5000.0,3.0,64.33,0.9,7,3,0,0,0,0,1,2,8,2,2
4628,Tim_Hardaway_Jr.,20191203,dal,nor,0,19.5,118.0,97.0,1,1.0,25.46666667,1.0,1.0,23.6,0.0,0.0,5000.0,3.0,66.89,-2.69,12,3,2,1,1,1,2,5,11,0,0
4628,Tim_Hardaway_Jr.,20191201,dal,lal,0,16.0,114.0,100.0,1,1.0,30.51666667,1.0,1.0,15.9,0.0,0.0,5000.0,3.0,66.3,-3.3,8,2,1,2,0,2,0,3,10,2,2
4628,Tim_Hardaway_Jr.,20191129,dal,pho,0,21.0,120.0,113.0,1,1.0,36.15,1.0,1.0,33.6,0.0,0.0,5000.0,3.0,62.1,1.97,26,3,0,2,0,2,6,8,14,4,4
4628,Tim_Hardaway_Jr.,20191126,dal,lac,1,20.5,99.0,114.0,0,1.0,29.46666667,1.0,1.0,19.7,0.0,0.0,5400.0,3.0,62.51,1.56,8,1,1,3,0,0,1,3,8,1,1
4628,Tim_Hardaway_Jr.,20191124,dal,hou,0,15.5,137.0,123.0,1,1.0,38.23333333,1.0,1.0,48.3,0.0,0.0,4000.0,3.0,66.07,-2.07,31,4,5,2,0,1,5,0,0,6,7
4628,Tim_Hardaway_Jr.,20191122,dal,cle,1,20.5,143.0,101.0,1,1.0,18.01666667,1.0,1.0,26.2,0.0,0.0,3800.0,3.0,64.47,-0.47,16,1,4,1,0,0,4,6,8,0,0
4628,Tim_Hardaway_Jr.,20191120,dal,gsw,1,19.5,142.0,94.0,1,1.0,22.08333333,1.0,1.0,25.0,0.0,0.0,3600.0,3.0,63.47,0.31,20,0,4,0,0,1,4,6,7,4,5
4628,Tim_Hardaway_Jr.,20191118,dal,sas,1,20.5,117.0,110.0,1,0.0,14.56666667,1.0,1.0,2.0,0.0,0.0,4000.0,3.0,63.74,0.77,0,0,2,0,0,1,0,0,5,0,0
4628,Tim_Hardaway_Jr.,20191116,dal,tor,1,20.5,110.0,102.0,1,0.0,19.1,1.0,1.0,9.7,0.0,0.0,3900.0,3.0,64.7,1.07,4,1,3,0,0,0,0,2,11,0,0
4628,Tim_Hardaway_Jr.,20191114,dal,nyk,0,20.0,103.0,106.0,0,0.0,24.86666667,1.0,1.0,19.8,0.0,0.0,3900.0,3.0,68.03,-2.21,12,4,0,0,1,0,2,4,10,2,4
4628,Tim_Hardaway_Jr.,20191111,dal,bos,0,19.5,106.0,116.0,0,0.0,20.63333333,1.0,1.0,18.3,0.0,0.0,3900.0,3.0,66.8,-1.53,9,4,1,0,1,0,1,3,11,2,3
4628,Tim_Hardaway_Jr.,20191109,dal,mem,0,20.0,138.0,122.0,1,0.0,22.21666667,1.0,1.0,21.5,0.0,0.0,3700.0,3.0,65.75,-0.84,20,0,1,0,0,0,5,7,14,1,1
4628,Tim_Hardaway_Jr.,20191108,dal,nyk,1,20.5,102.0,106.0,0,0.0,23.8,1.0,1.0,16.9,0.0,0.0,3700.0,3.0,65.75,-0.84,14,2,1,0,0,1,3,5,15,1,2
4628,Tim_Hardaway_Jr.,20191106,dal,orl,1,20.5,107.0,106.0,1,0.0,26.48333333,1.0,1.0,19.6,0.0,0.0,3900.0,3.0,64.47,0.05,13,3,2,0,0,0,2,4,11,3,4
4628,Tim_Hardaway_Jr.,20191103,dal,cle,0,19.5,131.0,111.0,1,0.0,21.93333333,1.0,1.0,18.6,0.0,0.0,3900.0,3.0,64.7,-5.53,12,3,2,0,0,0,2,5,12,0,0
4628,Tim_Hardaway_Jr.,20191101,dal,lal,1,21.5,110.0,119.0,0,0.0,26.96666667,1.0,1.0,17.5,0.0,0.0,3700.0,3.0,65.25,-6.08,11,5,1,0,0,1,2,4,11,1,2
4628,Tim_Hardaway_Jr.,20191029,dal,den,0,21.0,109.0,106.0,1,0.0,23.03333333,1.0,1.0,23.6,0.0,0.0,3700.0,3.0,46.39,18.1,14,3,2,1,0,0,4,5,9,0,0
4628,Tim_Hardaway_Jr.,20191027,dal,por,1,19.0,119.0,121.0,0,0.0,21.93333333,1.0,1.0,11.7,0.0,0.0,3900.0,3.0,63.51,0.98,11,1,1,0,0,2,0,2,7,7,8
4628,Tim_Hardaway_Jr.,20191025,dal,nor,0,20.0,123.0,116.0,1,0.0,21.61666667,1.0,1.0,12.2,0.0,0.0,4000.0,3.0,66.34,-2.75,8,1,2,0,0,0,2,2,8,2,2
4628,Tim_Hardaway_Jr.,20191023,dal,was,1,20.5,108.0,100.0,1,0.0,21.41666667,1.0,1.0,6.7,0.0,0.0,5300.0,3.0,63.88,-0.29,4,1,1,0,0,0,0,2,7,0,0
5936,Moses_Brown,20200120,por,gsw,1,22.0,129.0,124.0,1,0.0,2.25,1.0,1.0,0.2,0.0,0.0,3500.0,5.0,65.89,-0.11,0,1,0,0,0,1,0,0,0,0,0
5936,Moses_Brown,20200101,por,nyk,0,19.5,93.0,117.0,0,0.0,4.75,1.0,1.0,3.2,0.0,0.0,3500.0,5.0,65.75,-0.11,2,1,0,0,0,0,0,1,2,0,0
5936,Moses_Brown,20191230,por,pho,1,22.0,116.0,122.0,0,0.0,0.8666666670000001,1.0,1.0,-1.0,0.0,0.0,3500.0,5.0,68.12,-2.48,0,0,0,0,0,1,0,0,0,0,0
5936,Moses_Brown,20191127,por,okc,1,22.0,136.0,119.0,1,0.0,6.1166666670000005,1.0,1.0,7.8,0.0,0.0,3500.0,5.0,64.79,-0.34,4,4,0,0,0,1,0,1,2,2,2
5936,Moses_Brown,20191125,por,chi,0,20.0,117.0,94.0,1,0.0,4.15,1.0,1.0,9.4,0.0,0.0,3500.0,5.0,62.87,1.4,4,2,0,1,0,0,0,2,4,0,2
5936,Moses_Brown,20191112,por,sac,0,22.0,99.0,107.0,0,0.0,4.466666667,1.0,1.0,3.6,0.0,0.0,3500.0,5.0,66.62,0.65,0,3,0,0,0,0,0,0,1,0,0
5936,Moses_Brown,20191110,por,atl,1,21.0,124.0,113.0,1,0.0,0.4166666670000001,1.0,1.0,0.0,0.0,0.0,3500.0,5.0,67.53,-0.26,0,0,0,0,0,0,0,0,0,0,0
4564,Seth_Curry,20200201,dal,atl,1,20.5,123.0,100.0,1,0.0,20.75,1.0,1.0,25.2,0.0,0.0,4800.0,1.0,65.02,0.14,15,6,2,0,0,0,5,5,10,0,0
4564,Seth_Curry,20200131,dal,hou,0,19.5,121.0,128.0,0,0.0,24.75,1.0,1.0,23.4,0.0,0.0,4300.0,1.0,66.66,-4.82,16,2,4,0,0,1,2,6,11,2,3
4564,Seth_Curry,20200128,dal,pho,1,20.5,104.0,133.0,0,1.0,19.35,1.0,1.0,10.3,0.0,0.0,4600.0,1.0,63.51,-1.67,4,4,1,0,0,0,0,2,4,0,1
4564,Seth_Curry,20200127,dal,okc,0,20.0,107.0,97.0,1,1.0,29.96666667,1.0,1.0,14.8,0.0,0.0,4300.0,1.0,62.69,-4.15,8,4,2,0,0,1,2,3,8,0,0
4564,Seth_Curry,20200125,dal,uta,0,17.0,107.0,112.0,0,1.0,34.1,1.0,1.0,32.8,0.0,0.0,4000.0,1.0,48.26,17.17,19,4,4,1,0,0,4,6,9,3,3
4564,Seth_Curry,20200123,dal,por,0,22.5,133.0,125.0,1,1.0,25.5,1.0,1.0,24.2,0.0,0.0,4000.0,1.0,66.25,-1.25,17,1,2,1,0,0,4,6,11,1,1
4564,Seth_Curry,20200117,dal,por,1,21.5,120.0,112.0,1,0.0,28.63333333,1.0,1.0,27.3,0.0,0.0,3900.0,1.0,64.33,0.87,16,4,3,1,0,1,3,6,14,1,2
4564,Seth_Curry,20200115,dal,sac,0,22.0,127.0,123.0,1,0.0,26.36666667,1.0,1.0,20.2,0.0,0.0,3700.0,1.0,66.34,-0.78,21,1,0,0,0,2,5,7,11,2,4
4564,Seth_Curry,20200114,dal,gsw,0,22.5,124.0,97.0,1,0.0,16.0,1.0,1.0,16.2,0.0,0.0,3900.0,1.0,67.62,-3.63,9,1,2,1,0,0,0,4,8,1,1
4564,Seth_Curry,20200111,dal,phi,1,20.5,109.0,91.0,1,0.0,20.6,1.0,1.0,15.9,0.0,0.0,3800.0,1.0,64.83,-0.84,6,2,3,0,1,0,1,2,6,1,1
4564,Seth_Curry,20200110,dal,lal,1,21.75,114.0,129.0,0,0.0,31.71666667,1.0,1.0,23.2,0.0,0.0,3600.0,1.0,62.64,1.13,16,1,2,1,0,0,3,6,14,1,1
4564,Seth_Curry,20200108,dal,den,1,19.5,106.0,107.0,0,0.0,24.36666667,1.0,1.0,19.7,0.0,0.0,3500.0,1.0,64.7,0.05,14,1,1,1,0,0,2,6,10,0,0
4564,Seth_Curry,20200106,dal,chi,1,20.5,118.0,110.0,1,0.0,20.65,1.0,1.0,11.9,0.0,0.0,3600.0,1.0,65.02,-0.31,4,2,3,0,1,2,0,2,8,0,0
4564,Seth_Curry,20200104,dal,cha,1,20.5,120.0,123.0,0,0.0,25.6,1.0,1.0,12.7,0.0,0.0,4500.0,1.0,65.61,-1.52,12,1,1,0,0,2,0,5,8,2,2
4564,Seth_Curry,20200102,dal,bkn,1,20.5,123.0,111.0,1,0.0,31.08333333,1.0,1.0,30.9,0.0,0.0,3800.0,1.0,62.23,1.22,25,2,1,1,0,1,5,9,13,2,2
4564,Seth_Curry,20191231,dal,okc,0,20.0,101.0,106.0,0,0.0,26.38333333,1.0,1.0,21.3,0.0,0.0,3800.0,1.0,63.78,2.19,9,4,1,1,1,0,3,3,13,0,0
4564,Seth_Curry,20191229,dal,lal,0,21.5,95.0,108.0,0,0.0,23.3,1.0,1.0,10.2,0.0,0.0,3800.0,1.0,66.25,-0.49,7,1,0,1,0,1,1,3,11,0,0
4564,Seth_Curry,20191228,dal,gsw,0,20.5,141.0,121.0,1,0.0,25.18333333,1.0,1.0,25.7,0.0,0.0,3800.0,1.0,67.44,-1.97,17,1,1,2,0,0,4,5,13,3,3
4564,Seth_Curry,20191226,dal,sas,1,20.0,102.0,98.0,1,0.0,16.08333333,1.0,1.0,0.5,0.0,0.0,3800.0,1.0,64.42,1.05,0,0,1,0,0,1,0,0,1,0,0
4564,Seth_Curry,20191222,dal,tor,0,15.5,107.0,110.0,0,0.0,18.13333333,1.0,1.0,5.0,0.0,0.0,4100.0,1.0,66.57,0.2,1,0,4,0,0,2,0,0,7,1,1
4564,Seth_Curry,20191220,dal,phi,0,20.0,117.0,98.0,1,0.0,21.2,1.0,1.0,10.5,0.0,0.0,4100.0,1.0,69.31,-4.38,11,0,1,0,0,2,1,4,8,2,2
4564,Seth_Curry,20191218,dal,bos,1,21.5,103.0,109.0,0,0.0,25.08333333,1.0,1.0,25.8,0.0,0.0,4100.0,1.0,65.89,-0.95,20,4,2,0,0,2,4,8,13,0,0
