Player,Pos_x,Age_x,Tm,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_y,Age_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Nigel Hayes,SF,23.0,TOT,9.0,0.0,13.6,1.2,3.7,0.33299999999999996,0.4,1.8,0.25,0.8,1.9,.412,0.39399999999999996,0.1,0.3,0.33299999999999996,0.4,2.0,2.4,0.7,0.2,0.3,0.2,0.9,3.0,SF,23.0,9.0,122,6.4,0.39299999999999996,.485,.091,3.6,17.5,10.3,6.7,0.8,2.3,5.5,13.3,,-0.2,0.1,-0.1,-0.034,,-5.1,-1.3,-6.4,-0.1
Nigel Hayes,SF,23.0,LAL,2.0,0.0,5.5,0.5,1.5,0.33299999999999996,0.0,1.0,0.0,0.5,0.5,1.000,0.33299999999999996,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,SF,23.0,2.0,11,9.8,0.436,.667,.333,0.0,0.0,0.0,24.3,0.0,0.0,0.0,13.3,,0.0,0.0,0.0,.069,,-3.5,-9.3,-12.8,0.0
Nigel Hayes,SF,23.0,TOR,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,SF,23.0,2.0,6,34.9,1.5,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.9,,0.0,0.0,0.0,.018,,14.4,-6.4,8.0,0.0
Nigel Hayes,SF,23.0,SAC,5.0,0.0,21.0,1.6,5.6,0.28600000000000003,0.4,2.4,0.16699999999999998,1.2,3.2,.375,0.321,0.0,0.4,0.0,0.8,3.6,4.4,0.8,0.4,0.6,0.2,1.6,3.6,SF,23.0,5.0,105,4.4,0.312,.429,.071,4.2,20.4,11.9,5.2,1.0,2.7,3.3,12.8,,-0.2,0.1,-0.1,-0.048,,-6.4,-0.2,-6.5,-0.1
Gordon Hayward,SF,27.0,BOS,1.0,1.0,5.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.000,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,SF,27.0,1.0,5,7.3,0.5,.500,.000,0.0,21.6,10.9,0.0,0.0,0.0,0.0,17.9,,0.0,0.0,0.0,.056,,-5.9,-6.1,-12.0,0.0
Reggie Hearn,SG,26.0,DET,3.0,0.0,2.3,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,26.0,3.0,7,13.1,0.75,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,,0.0,0.0,0.0,.132,,2.8,-5.1,-2.3,0.0
Myke Henry,SF,25.0,MEM,20.0,0.0,18.9,2.1,5.5,0.376,1.0,2.9,0.32799999999999996,1.1,2.6,.431,0.46299999999999997,0.3,0.5,0.6,0.5,1.4,1.9,1.1,1.6,0.3,1.0,1.4,5.4,SF,25.0,20.0,378,9.7,0.47200000000000003,.532,.092,3.0,8.8,5.8,8.9,4.1,1.5,14.4,15.7,,-0.3,0.4,0.1,.017,,-2.3,1.1,-1.3,0.1
John Henson,C,27.0,MIL,76.0,69.0,25.9,3.8,6.6,0.5720000000000001,0.0,0.1,0.14300000000000002,3.8,6.5,.578,0.573,1.2,2.1,0.57,2.0,4.8,6.8,1.5,0.6,1.4,1.1,2.7,8.8,C,27.0,76.0,1970,15.7,0.5820000000000001,.014,.315,9.0,21.5,15.3,8.6,1.1,4.7,12.8,15.0,,2.8,2.2,4.9,.120,,-1.4,1.8,0.4,1.2
Juan Hernangómez,PF,22.0,DEN,25.0,3.0,11.1,1.2,3.0,0.387,0.6,2.0,0.28,0.6,1.0,.600,0.48,0.4,0.5,0.833,0.7,1.4,2.2,0.5,0.2,0.1,0.4,1.0,3.3,PF,22.0,25.0,277,9.7,0.511,.667,.160,7.4,14.6,11.0,5.9,1.1,0.9,10.1,14.0,,0.2,0.1,0.4,.061,,-1.1,-2.2,-3.3,-0.1
Willy Hernangómez,C,23.0,TOT,48.0,1.0,10.3,1.9,3.4,0.555,0.1,0.3,0.41700000000000004,1.8,3.2,.566,0.57,1.2,1.9,0.6559999999999999,1.3,2.5,3.8,0.7,0.4,0.3,0.7,1.3,5.1,C,23.0,48.0,495,21.2,0.604,.073,.549,13.3,27.2,20.2,10.5,1.8,2.7,14.7,21.0,,1.1,0.7,1.8,.174,,0.1,0.8,0.9,0.4
Willy Hernangómez,C,23.0,NYK,26.0,0.0,9.0,1.9,3.1,0.605,0.0,0.2,0.2,1.8,2.9,.632,0.611,0.5,1.1,0.429,0.8,1.7,2.6,0.8,0.3,0.3,1.0,1.2,4.3,C,23.0,26.0,233,16.9,0.595,.062,.346,10.5,21.3,15.9,14.3,1.7,2.6,21.8,22.4,,0.1,0.3,0.3,.069,,-1.5,0.8,-0.6,0.1
Willy Hernangómez,C,23.0,CHO,22.0,1.0,11.9,1.9,3.8,0.506,0.2,0.3,0.5710000000000001,1.7,3.5,.500,0.53,2.1,2.8,0.758,1.8,3.5,5.3,0.5,0.5,0.4,0.4,1.5,6.1,C,23.0,22.0,262,25.0,0.612,.084,.747,15.8,32.4,24.0,7.1,1.9,2.9,7.5,19.7,,1.0,0.4,1.5,.266,,1.4,0.8,2.2,0.3
Mario Hezonja,SF,22.0,ORL,75.0,30.0,22.1,3.6,8.2,0.442,1.2,3.6,0.337,2.4,4.7,.523,0.515,1.1,1.4,0.8190000000000001,0.5,3.2,3.7,1.4,1.1,0.4,1.1,1.8,9.6,SF,22.0,75.0,1657,13.7,0.544,.433,.170,2.7,16.1,9.3,10.0,2.4,1.5,11.5,19.9,,0.5,1.8,2.3,.066,,-1.0,0.2,-0.8,0.5
Isaiah Hicks,PF,23.0,NYK,18.0,0.0,13.3,1.8,4.0,0.45799999999999996,0.1,0.5,0.222,1.7,3.5,.492,0.47200000000000003,0.7,1.0,0.667,0.6,1.7,2.3,0.9,0.1,0.2,0.9,2.5,4.4,PF,23.0,18.0,240,6.8,0.501,.125,.250,4.6,14.3,9.5,9.5,0.4,1.4,16.7,17.4,,-0.1,0.1,0.0,-0.003,,-4.3,-1.4,-5.6,-0.2
Buddy Hield,SG,25.0,SAC,80.0,12.0,25.3,5.2,11.7,0.446,2.2,5.1,0.431,3.0,6.6,.457,0.54,0.9,1.0,0.877,0.7,3.2,3.8,1.9,1.1,0.3,1.6,1.9,13.5,SG,25.0,80.0,2024,16.1,0.557,.437,.087,3.0,14.8,8.6,12.8,2.1,1.0,11.3,24.3,,1.3,1.5,2.8,.067,,1.2,-1.4,-0.2,0.9
Nenê Hilário,C,35.0,HOU,52.0,4.0,14.6,2.6,4.6,0.569,0.0,0.0,0.0,2.6,4.6,.574,0.569,1.3,2.1,0.636,1.0,2.3,3.4,0.9,0.5,0.3,0.7,2.4,6.5,C,35.0,52.0,758,16.4,0.594,.008,.448,8.1,18.0,13.1,9.5,1.8,1.6,11.7,18.9,,1.5,1.1,2.6,.163,,-1.5,0.7,-0.8,0.2
George Hill,PG,31.0,TOT,67.0,60.0,27.0,3.5,7.7,0.46,1.3,3.1,0.415,2.3,4.6,.490,0.5429999999999999,1.6,2.1,0.7859999999999999,0.6,2.1,2.7,2.8,0.9,0.4,1.3,1.9,10.0,PG,31.0,67.0,1812,13.3,0.58,.400,.273,2.6,8.9,5.7,15.0,1.7,1.3,13.3,16.3,,2.3,0.9,3.2,.085,,0.3,-0.9,-0.6,0.6
George Hill,PG,31.0,SAC,43.0,36.0,26.6,3.6,7.6,0.469,1.3,3.0,0.45299999999999996,2.2,4.6,.480,0.5579999999999999,1.8,2.3,0.778,0.5,2.2,2.7,2.8,0.9,0.3,1.4,1.7,10.3,PG,31.0,43.0,1143,14.0,0.597,.393,.304,2.1,9.9,5.8,15.5,1.7,1.0,14.0,16.9,,1.6,0.6,2.1,.090,,0.4,-1.0,-0.6,0.4
George Hill,PG,31.0,CLE,24.0,24.0,27.9,3.5,7.8,0.444,1.1,3.2,0.35100000000000003,2.3,4.6,.509,0.516,1.4,1.7,0.805,0.8,1.8,2.7,2.8,0.9,0.6,1.2,2.2,9.4,PG,31.0,24.0,669,12.2,0.551,.412,.219,3.4,7.3,5.4,14.0,1.6,1.9,12.0,15.4,,0.8,0.3,1.1,.077,,0.0,-0.6,-0.6,0.2
Solomon Hill,SF,26.0,NOP,12.0,1.0,15.6,0.9,3.4,0.268,0.3,1.8,0.19,0.6,1.7,.350,0.317,0.3,0.5,0.5,0.8,2.3,3.0,1.8,0.6,0.1,0.8,1.8,2.4,SF,26.0,12.0,187,4.8,0.332,.512,.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,,-0.2,0.2,-0.1,-0.014,,-4.4,0.6,-3.8,-0.1
Darrun Hilliard,SG,24.0,SAS,14.0,0.0,6.8,0.4,1.4,0.263,0.0,0.4,0.0,0.4,0.9,.385,0.263,0.4,0.5,0.857,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.1,SG,24.0,14.0,95,3.4,0.36200000000000004,.316,.368,0.0,8.2,4.1,15.3,1.1,0.0,15.3,12.3,,-0.1,0.1,0.0,-0.015,,-6.2,-1.3,-7.5,-0.1
Jrue Holiday,SG,27.0,NOP,81.0,81.0,36.1,7.6,15.4,0.494,1.5,4.4,0.337,6.1,11.0,.557,0.5429999999999999,2.3,2.9,0.7859999999999999,0.8,3.7,4.5,6.0,1.5,0.8,2.6,2.5,19.0,SG,27.0,81.0,2927,17.8,0.57,.286,.191,2.4,10.8,6.8,24.9,2.0,1.7,13.6,23.1,,4.2,2.9,7.1,.116,,1.8,0.3,2.1,3.0
Justin Holiday,SG,28.0,CHI,72.0,72.0,31.5,4.0,10.9,0.371,2.2,6.2,0.359,1.8,4.6,.387,0.474,1.9,2.3,0.823,0.4,3.6,4.0,2.1,1.1,0.4,1.3,1.9,12.2,SG,28.0,72.0,2265,10.8,0.513,.574,.210,1.4,12.8,6.9,10.1,1.7,1.2,9.8,18.2,,0.1,1.6,1.7,.036,,-1.0,-0.3,-1.3,0.4
John Holland,SF,29.0,CLE,24.0,0.0,7.3,0.7,2.5,0.28800000000000003,0.5,1.5,0.306,0.3,1.0,.261,0.381,0.4,0.5,0.6920000000000001,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2.3,SF,29.0,24.0,174,5.9,0.41700000000000004,.610,.220,3.9,11.4,7.7,3.9,2.0,1.0,11.0,18.5,,-0.3,0.1,-0.2,-0.050,,-4.7,-2.6,-7.3,-0.2
Rondae Hollis-Jefferson,SF,23.0,BRK,68.0,59.0,28.2,5.0,10.6,0.47200000000000003,0.2,0.8,0.24100000000000002,4.8,9.9,.491,0.48100000000000004,3.7,4.6,0.7879999999999999,1.5,5.3,6.8,2.5,1.0,0.7,1.8,2.1,13.9,SF,23.0,68.0,1920,16.9,0.5479999999999999,.075,.436,5.5,20.0,12.7,14.2,1.6,1.9,12.3,22.2,,2.1,2.0,4.1,.103,,-1.5,1.1,-0.4,0.8
Richaun Holmes,C,24.0,PHI,48.0,2.0,15.5,2.8,5.0,0.56,0.1,0.6,0.129,2.7,4.4,.624,0.568,0.8,1.2,0.6609999999999999,1.2,3.2,4.4,1.3,0.4,0.6,0.5,2.0,6.5,C,24.0,48.0,746,17.4,0.585,.129,.232,8.6,21.4,15.2,12.3,1.3,3.2,8.6,16.6,,1.6,1.3,2.8,.183,,-0.2,1.9,1.7,0.7
Rodney Hood,SG,25.0,TOT,60.0,23.0,26.9,5.4,12.5,0.429,2.1,5.6,0.381,3.3,7.0,.467,0.513,1.9,2.2,0.86,0.4,2.4,2.8,1.6,0.8,0.2,1.2,1.8,14.7,SG,25.0,60.0,1616,14.3,0.546,.443,.172,1.6,9.9,5.8,9.7,1.4,0.6,8.0,24.3,,1.2,1.5,2.7,.081,,0.2,-2.2,-2.0,0.0
Rodney Hood,SG,25.0,UTA,39.0,12.0,27.8,6.0,14.2,0.424,2.6,6.7,0.389,3.4,7.4,.455,0.516,2.2,2.5,0.8759999999999999,0.4,2.5,2.8,1.7,0.8,0.2,1.6,1.6,16.8,SG,25.0,39.0,1084,15.1,0.551,.475,.176,1.5,10.1,5.8,10.4,1.4,0.5,9.6,27.3,,0.6,1.3,1.9,.085,,0.5,-2.1,-1.6,0.1
Rodney Hood,SG,25.0,CLE,21.0,11.0,25.3,4.2,9.5,0.442,1.2,3.4,0.35200000000000004,3.0,6.1,.492,0.505,1.2,1.5,0.813,0.4,2.2,2.6,1.4,0.7,0.2,0.3,2.0,10.8,SG,25.0,21.0,532,12.7,0.5329999999999999,.357,.161,1.7,9.5,5.7,8.4,1.4,0.8,3.2,18.3,,0.6,0.2,0.8,.074,,-0.4,-2.3,-2.7,-0.1
Scotty Hopson,SG,28.0,DAL,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,.000,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,SG,28.0,1.0,8,-4.6,0.266,.000,2.000,0.0,0.0,0.0,15.8,0.0,0.0,34.7,16.3,,0.0,0.0,0.0,-0.238,,-14.7,-6.0,-20.7,0.0
Al Horford,C,31.0,BOS,72.0,72.0,31.6,5.1,10.5,0.489,1.3,3.1,0.429,3.8,7.3,.514,0.5529999999999999,1.3,1.7,0.7829999999999999,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,12.9,C,31.0,72.0,2277,17.6,0.575,.300,.159,5.0,20.2,12.7,23.6,0.9,2.9,14.1,18.4,,4.0,3.8,7.8,.165,,1.1,2.9,4.0,3.5
Danuel House,SG,24.0,PHO,23.0,3.0,17.5,2.4,5.6,0.434,0.7,2.5,0.259,1.8,3.1,.577,0.49200000000000005,1.1,1.3,0.8059999999999999,0.6,2.7,3.3,1.1,0.3,0.3,0.5,1.0,6.6,SG,24.0,23.0,403,12.4,0.5329999999999999,.450,.240,3.4,17.0,10.1,9.4,0.8,1.2,7.2,16.2,,0.4,0.1,0.6,.066,,-1.2,-1.5,-2.7,-0.1
Dwight Howard,C,32.0,CHO,81.0,81.0,30.4,6.2,11.2,0.555,0.0,0.1,0.14300000000000002,6.2,11.2,.559,0.556,4.1,7.2,0.574,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,16.6,C,32.0,81.0,2463,20.5,0.5770000000000001,.008,.639,11.0,33.8,22.2,7.1,1.0,4.4,15.1,24.2,,2.9,3.9,6.8,.132,,-2.0,1.7,-0.3,1.1
Josh Huestis,PF,26.0,OKC,69.0,10.0,14.2,0.9,2.6,0.33,0.5,1.7,0.287,0.4,1.0,.403,0.42,0.1,0.3,0.3,0.6,1.7,2.3,0.3,0.2,0.6,0.4,1.2,2.3,PF,26.0,69.0,982,5.4,0.41700000000000004,.632,.110,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,,-0.5,1.0,0.5,.024,,-4.6,0.7,-3.9,-0.5
R.J. Hunter,SG,24.0,HOU,5.0,1.0,9.0,1.4,4.0,0.35,0.6,2.8,0.214,0.8,1.2,.667,0.425,0.4,0.4,1.0,0.0,1.0,1.0,0.6,0.6,0.0,0.4,1.4,3.8,SG,24.0,5.0,45,8.5,0.455,.700,.100,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,,0.0,0.1,0.0,.022,,-3.0,-1.6,-4.5,0.0
Vince Hunter,PF,23.0,MEM,4.0,0.0,1.8,0.8,1.3,0.6,0.0,0.0,0.0,0.8,1.3,.600,0.6,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.0,0.3,0.3,0.0,1.5,PF,23.0,4.0,7,35.8,0.6,.000,.000,32.3,16.9,24.8,0.0,0.0,13.4,16.7,38.5,,0.0,0.0,0.0,.097,,-3.1,-5.9,-9.0,0.0
Serge Ibaka,PF,28.0,TOR,76.0,76.0,27.5,5.0,10.3,0.483,1.4,3.9,0.36,3.6,6.4,.559,0.552,1.2,1.6,0.797,1.0,5.3,6.3,0.8,0.4,1.3,1.2,2.8,12.6,PF,28.0,76.0,2093,14.7,0.574,.379,.151,4.3,21.0,12.8,4.4,0.7,3.8,9.7,19.4,,2.1,3.0,5.1,.117,,-0.8,0.6,-0.2,0.9
Andre Iguodala,SF,34.0,GSW,64.0,7.0,25.3,2.3,5.0,0.46299999999999997,0.5,1.8,0.282,1.8,3.2,.567,0.514,0.9,1.4,0.632,0.8,3.1,3.8,3.3,0.8,0.6,1.0,1.5,6.0,SF,34.0,64.0,1622,11.2,0.536,.366,.272,3.7,12.6,8.5,16.2,1.6,1.9,15.8,11.5,,1.6,1.6,3.2,.094,,-0.7,0.9,0.2,0.9
Ersan İlyasova,PF,30.0,TOT,69.0,43.0,25.1,4.0,8.9,0.452,1.3,3.7,0.36,2.7,5.2,.517,0.526,1.5,2.0,0.778,1.7,4.2,5.9,1.3,0.9,0.4,1.0,2.3,10.9,PF,30.0,69.0,1729,14.9,0.5579999999999999,.413,.220,7.6,18.0,12.9,7.9,1.7,1.3,9.7,18.7,,2.2,1.9,4.0,.112,,0.2,-0.1,0.1,0.9
Ersan İlyasova,PF,30.0,ATL,46.0,40.0,25.5,4.0,8.7,0.45899999999999996,1.3,3.7,0.359,2.7,5.0,.532,0.535,1.6,2.0,0.8,1.6,3.8,5.5,1.1,1.0,0.4,0.9,2.0,10.9,PF,30.0,46.0,1175,15.1,0.569,.424,.224,7.0,16.8,11.9,6.8,1.8,1.2,8.9,18.0,,1.6,1.0,2.6,.106,,0.4,-0.3,0.0,0.6
Ersan İlyasova,PF,30.0,PHI,23.0,3.0,24.1,4.0,9.2,0.439,1.3,3.6,0.361,2.7,5.6,.488,0.509,1.4,2.0,0.733,1.9,4.8,6.7,1.7,0.7,0.4,1.3,2.8,10.8,PF,30.0,23.0,554,14.6,0.537,.392,.212,8.9,20.6,15.0,10.4,1.5,1.4,11.1,20.1,,0.6,0.9,1.4,.125,,-0.2,0.3,0.1,0.3
Joe Ingles,SF,30.0,UTA,82.0,81.0,31.4,4.1,8.8,0.467,2.5,5.7,0.44,1.6,3.1,.516,0.609,0.8,1.0,0.795,0.3,3.9,4.2,4.8,1.1,0.2,1.9,2.2,11.5,SF,30.0,82.0,2578,14.4,0.623,.646,.116,1.1,13.9,7.6,22.9,1.8,0.7,17.4,15.9,,4.0,3.6,7.6,.141,,2.1,1.0,3.1,3.3
Andre Ingram,SG,32.0,LAL,2.0,0.0,32.0,4.0,8.5,0.47100000000000003,2.5,4.5,0.556,1.5,4.0,.375,0.618,1.5,1.5,1.0,0.5,2.5,3.0,3.5,1.5,1.5,1.5,1.5,12.0,SG,32.0,2.0,64,16.3,0.655,.529,.176,1.7,8.3,5.0,15.3,2.2,3.8,14.1,14.1,,0.1,0.1,0.2,.157,,0.4,0.9,1.3,0.1
Brandon Ingram,SF,20.0,LAL,59.0,59.0,33.5,6.1,12.9,0.47,0.7,1.8,0.39,5.4,11.1,.483,0.49700000000000005,3.3,4.8,0.6809999999999999,1.0,4.4,5.3,3.9,0.8,0.7,2.5,2.8,16.1,SF,20.0,59.0,1975,13.8,0.536,.138,.371,3.1,13.8,8.5,17.7,1.1,1.8,14.4,22.2,,1.0,1.8,2.8,.068,,-1.6,0.3,-1.3,0.4
Kyrie Irving,PG,25.0,BOS,60.0,60.0,32.2,8.9,18.1,0.491,2.8,6.8,0.408,6.1,11.3,.541,0.568,3.9,4.4,0.889,0.6,3.2,3.8,5.1,1.1,0.3,2.3,2.0,24.4,PG,25.0,60.0,1931,25.0,0.61,.374,.240,1.9,10.8,6.4,30.7,1.7,0.7,10.4,31.0,,6.3,2.7,8.9,.222,,6.9,-0.7,6.2,4.0
Jonathan Isaac,PF,20.0,ORL,27.0,10.0,19.9,2.0,5.4,0.379,0.6,1.7,0.348,1.4,3.7,.394,0.434,0.7,0.9,0.76,0.6,3.1,3.7,0.7,1.2,1.1,1.0,1.8,5.4,PF,20.0,27.0,536,9.8,0.465,.317,.172,3.3,17.2,10.2,4.8,3.0,4.5,14.8,15.0,,-0.6,0.8,0.2,.021,,-4.9,3.1,-1.8,0.0
Wesley Iwundu,SF,23.0,ORL,62.0,12.0,16.5,1.5,3.5,0.42700000000000005,0.1,0.7,0.196,1.4,2.8,.488,0.447,0.5,0.8,0.723,0.6,1.6,2.2,0.9,0.5,0.2,0.5,1.3,3.7,SF,23.0,62.0,1020,7.8,0.48,.211,.216,3.9,11.0,7.4,7.8,1.6,0.9,11.2,11.6,,0.0,0.7,0.7,.032,,-3.7,0.2,-3.5,-0.4
Jarrett Jack,PG,34.0,NYK,62.0,56.0,25.0,3.0,7.1,0.42700000000000005,0.4,1.4,0.29100000000000004,2.6,5.8,.459,0.455,1.0,1.2,0.84,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6,7.5,PG,34.0,62.0,1548,11.5,0.489,.194,.169,1.6,12.1,6.8,31.3,1.1,0.2,19.5,16.7,,0.5,0.7,1.2,.036,,-1.9,-1.7,-3.5,-0.6
Aaron Jackson,PG,31.0,HOU,1.0,0.0,35.0,3.0,9.0,0.33299999999999996,1.0,4.0,0.25,2.0,5.0,.400,0.389,1.0,2.0,0.5,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,8.0,PG,31.0,1.0,35,2.4,0.405,.444,.222,6.5,3.2,4.8,4.0,0.0,0.0,9.2,13.7,,0.0,0.0,0.0,-0.017,,-4.6,-3.0,-7.7,-0.1
Demetrius Jackson,PG,23.0,TOT,15.0,0.0,5.3,0.5,1.2,0.389,0.1,0.5,0.14300000000000002,0.4,0.7,.545,0.41700000000000004,0.1,0.1,0.5,0.3,0.5,0.8,0.6,0.3,0.1,0.7,0.5,1.1,PG,23.0,15.0,80,5.4,0.424,.389,.111,7.1,9.8,8.4,15.9,3.1,1.1,34.6,15.8,,-0.2,0.1,-0.1,-0.047,,-6.4,1.0,-5.5,-0.1
Demetrius Jackson,PG,23.0,HOU,12.0,0.0,5.3,0.3,1.2,0.28600000000000003,0.0,0.5,0.0,0.3,0.7,.500,0.28600000000000003,0.0,0.0,0.0,0.3,0.6,0.9,0.4,0.3,0.1,0.8,0.5,0.7,PG,23.0,12.0,63,0.2,0.28600000000000003,.429,.000,7.2,12.4,9.8,10.7,3.1,1.3,39.1,16.1,,-0.3,0.1,-0.2,-0.140,,-9.5,2.3,-7.2,-0.1
Demetrius Jackson,PG,23.0,PHI,3.0,0.0,5.7,1.0,1.3,0.75,0.3,0.3,1.0,0.7,1.0,.667,0.875,0.3,0.7,0.5,0.3,0.0,0.3,1.3,0.3,0.0,0.3,0.3,2.7,PG,23.0,3.0,17,24.5,0.82,.250,.500,6.6,0.0,3.2,35.1,2.8,0.0,17.0,14.8,,0.1,0.0,0.1,.298,,5.0,-4.0,1.0,0.0
Josh Jackson,SF,20.0,PHO,77.0,35.0,25.4,5.1,12.1,0.41700000000000004,0.7,2.8,0.263,4.3,9.3,.464,0.44799999999999995,2.3,3.6,0.634,1.2,3.3,4.6,1.5,1.0,0.5,1.9,2.8,13.1,SF,20.0,77.0,1959,11.8,0.48,.233,.299,5.1,14.2,9.6,10.1,2.0,1.4,12.2,26.0,,-2.0,1.2,-0.7,-0.018,,-3.1,-1.2,-4.3,-1.1
Justin Jackson,SF,22.0,SAC,68.0,41.0,22.1,2.7,6.2,0.442,0.8,2.7,0.308,1.9,3.4,.547,0.51,0.4,0.5,0.722,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2,6.7,SF,22.0,68.0,1506,9.2,0.521,.442,.086,2.0,12.6,7.1,7.2,0.9,0.8,8.4,14.2,,0.4,0.5,1.0,.031,,-2.0,-1.5,-3.5,-0.6
Reggie Jackson,PG,27.0,DET,45.0,45.0,26.7,5.5,12.8,0.426,1.2,3.8,0.308,4.3,9.1,.475,0.47100000000000003,2.5,3.0,0.836,0.6,2.1,2.8,5.3,0.6,0.1,2.2,1.9,14.6,PG,27.0,45.0,1201,15.9,0.516,.293,.232,2.6,9.0,5.7,32.8,1.1,0.3,13.5,27.1,,1.1,0.9,2.0,.078,,0.8,-2.3,-1.5,0.2
LeBron James,PF,33.0,CLE,82.0,82.0,36.9,10.5,19.3,0.542,1.8,5.0,0.36700000000000005,8.6,14.3,.603,0.59,4.7,6.5,0.731,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,27.5,PF,33.0,82.0,3026,28.6,0.621,.257,.336,3.7,22.3,13.1,44.4,1.9,2.0,16.1,31.6,,11.0,3.0,14.0,.221,,7.6,2.0,9.6,8.9
Mike James,PG,27.0,TOT,36.0,10.0,19.1,3.4,8.9,0.38299999999999995,0.7,2.7,0.265,2.7,6.2,.435,0.424,1.8,2.3,0.762,0.4,2.1,2.5,3.5,0.8,0.2,1.4,1.3,9.3,PG,27.0,36.0,687,13.9,0.469,.305,.262,2.0,12.2,7.0,29.4,2.0,0.8,12.0,25.1,,-0.1,0.3,0.2,.017,,-0.9,-1.8,-2.6,-0.1
Mike James,PG,27.0,PHO,32.0,10.0,20.9,3.8,9.8,0.38799999999999996,0.8,3.0,0.268,3.0,6.7,.442,0.429,2.0,2.6,0.762,0.4,2.4,2.8,3.8,0.8,0.2,1.5,1.4,10.4,PG,27.0,32.0,669,14.2,0.47600000000000003,.311,.269,1.9,12.5,7.1,29.0,1.9,0.8,12.1,25.2,,0.0,0.3,0.3,.021,,-0.7,-1.7,-2.4,-0.1
Mike James,PG,27.0,NOP,4.0,0.0,4.5,0.5,2.3,0.222,0.0,0.3,0.0,0.5,2.0,.250,0.222,0.0,0.0,0.0,0.3,0.0,0.3,1.5,0.3,0.0,0.3,0.8,1.0,PG,27.0,4.0,18,3.5,0.222,.111,.000,6.2,0.0,3.0,43.5,2.7,0.0,10.0,24.1,,-0.1,0.0,-0.1,-0.146,,-7.7,-4.6,-12.4,0.0
Al Jefferson,C,33.0,IND,36.0,1.0,13.4,3.1,5.8,0.534,0.0,0.1,0.0,3.1,5.7,.541,0.534,0.8,1.0,0.833,0.8,3.1,4.0,0.8,0.4,0.6,0.6,1.8,7.0,C,33.0,36.0,484,20.2,0.563,.014,.173,7.0,26.2,16.7,10.0,1.7,4.2,8.6,22.5,,0.8,0.8,1.6,.158,,-1.7,1.3,-0.5,0.2
Richard Jefferson,SF,37.0,DEN,20.0,0.0,8.2,0.6,1.4,0.444,0.1,0.4,0.28600000000000003,0.5,1.0,.500,0.48100000000000004,0.2,0.4,0.5710000000000001,0.1,0.8,0.9,0.8,0.1,0.1,0.3,0.6,1.5,SF,37.0,20.0,163,6.4,0.499,.259,.259,1.4,10.3,5.9,12.0,0.6,0.5,14.3,9.4,,0.1,0.0,0.1,.029,,-3.8,-2.0,-5.9,-0.2
Brandon Jennings,PG,28.0,MIL,14.0,0.0,14.6,1.9,5.1,0.375,0.6,2.4,0.273,1.3,2.8,.462,0.43799999999999994,0.7,0.7,1.0,0.4,1.9,2.2,3.1,0.4,0.3,1.3,0.8,5.2,PG,28.0,14.0,205,12.7,0.478,.458,.139,2.9,14.8,8.9,31.1,1.5,1.7,19.1,20.8,,0.0,0.1,0.1,.026,,-2.0,-1.7,-3.8,-0.1
