Player_name,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win,Start,Mins_played,FDP,DoubleD,TripleD,FD_Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,3pts,FGM,FGA,FG%,FTM,FTA,FT%
Carmelo Anthony,1/23/2020,por,dal,0,22.5,125,133,0,1,37.38333333,39.7,1,0,6200,3,66.25,-0.05,16,11,5,1,1,3,2,7,1,7.00,0,0,0.00
Carmelo Anthony,1/20/2020,por,gsw,1,22,129,124,1,1,42.73333333,34.8,0,0,6200,3,65.89,-0.11,14,9,2,2,1,2,0,7,4,1.75,0,0,0.00
Carmelo Anthony,1/18/2020,por,okc,0,21,106,119,0,1,32.31666667,14.8,0,0,6300,3,65.29,0.36,9,4,0,0,1,2,0,4,3,1.33,1,2,0.50
Carmelo Anthony,1/17/2020,por,dal,0,21.5,112,120,0,1,32.08333333,26,0,0,6200,3,64.33,2.08,22,5,0,0,0,2,1,8,6,1.33,5,6,0.83
Carmelo Anthony,1/15/2020,por,hou,1,21.5,117,107,1,1,33.96666667,32.9,1,0,6500,3,66.48,-0.42,18,12,1,0,0,1,1,7,10,0.70,3,3,1.00
Carmelo Anthony,1/13/2020,por,cha,1,22,115,112,1,1,36.6,37.2,0,0,6600,3,65.75,0.31,17,6,8,1,0,2,1,7,3,2.33,2,2,1.00
Carmelo Anthony,1/11/2020,por,mil,0,22,101,122,0,1,32.86666667,33.2,1,0,5700,3,66.94,-1.44,19,11,0,1,0,2,3,7,7,1.00,2,2,1.00
Carmelo Anthony,1/9/2020,por,min,0,20,102,116,0,1,23.95,10.4,0,0,6100,3,62.83,3.36,8,2,0,0,0,0,0,3,10,0.30,2,2,1.00
Carmelo Anthony,1/7/2020,por,tor,1,19,101,99,1,1,35.83333333,42.9,0,0,5800,3,64.79,2,28,7,1,2,0,1,5,0,0,0.00,3,3,1.00
Carmelo Anthony,1/5/2020,por,mia,0,18,111,122,0,1,37.33333333,16.9,0,0,6100,3,67.62,-1.33,11,2,3,0,0,1,0,3,1,3.00,5,6,0.83
Carmelo Anthony,1/3/2020,por,was,1,19,122,103,1,1,30.6,30.2,0,0,6000,3,65.89,0.98,16,6,2,2,0,2,1,7,9,0.78,1,2,0.50
Carmelo Anthony,1/1/2020,por,nyk,0,19.5,93,117,0,1,31.28333333,33.4,0,0,5300,3,65.75,-0.11,26,7,0,0,0,1,3,0,0,0.00,1,2,0.50
Carmelo Anthony,12/30/2019,por,pho,0,22,116,122,0,1,36.51666667,19.6,0,0,5400,3,68.12,-2.48,10,3,2,0,1,0,0,4,6,0.67,2,2,1.00
Carmelo Anthony,12/28/2019,por,lal,0,22,120,128,0,1,33.21666667,22,0,0,5700,3,67.3,-5.91,13,5,2,0,1,3,1,5,4,1.25,2,2,1.00
Carmelo Anthony,12/26/2019,por,uta,0,22.5,115,121,0,1,37.28333333,20.4,0,0,6200,3,48.03,18.44,12,7,0,1,0,3,1,5,3,1.67,1,3,0.33
Carmelo Anthony,12/23/2019,por,nor,0,22,94,102,0,1,37.15,37.8,0,0,6300,3,66.62,-0.15,23,9,2,1,0,2,1,9,7,1.29,4,4,1.00
Carmelo Anthony,12/20/2019,por,orl,1,22,118,103,1,1,9.4,20.2,0,0,6500,3,65.75,0.01,5,6,0,0,3,1,1,1,6,0.17,2,2,1.00
Carmelo Anthony,12/18/2019,por,gsw,1,22,122,112,1,1,30.31666667,37.6,0,0,6300,3,65.79,-2.64,17,8,0,2,2,1,1,7,7,1.00,2,2,1.00
Carmelo Anthony,12/16/2019,por,pho,1,21,111,110,1,1,34.8,48.1,0,0,6200,3,63.19,-4.91,23,8,1,2,3,1,4,8,6,1.33,3,4,0.75
Carmelo Anthony,12/12/2019,por,den,0,22.5,99,114,0,1,36.7,42.3,0,0,5800,3,44.79,22.36,20,9,1,2,2,2,2,8,6,1.33,2,2,1.00
Carmelo Anthony,12/10/2019,por,nyk,1,22,115,87,1,1,24.86666667,26.8,0,0,6000,3,67.44,-0.29,16,4,0,2,1,3,3,5,3,1.67,3,6,0.50
Carmelo Anthony,12/8/2019,por,okc,0,21,96,108,0,1,35.45,25.6,0,0,5800,3,67.35,-0.69,9,8,0,3,0,2,1,4,8,0.50,0,0,0.00
Carmelo Anthony,12/6/2019,por,lal,0,22.5,113,136,0,1,34.51666667,25.1,0,0,5800,3,65.7,0.39,15,3,1,3,0,4,1,4,3,1.33,6,7,0.86
Carmelo Anthony,12/4/2019,por,sac,1,22,127,116,1,1,35.91666667,28,0,0,6000,3,66.07,0.13,20,5,0,0,1,1,2,8,6,1.33,2,2,1.00
Carmelo Anthony,12/3/2019,por,lac,0,22,97,117,0,1,28.25,19.7,0,0,6000,3,65.89,-0.34,9,6,1,1,0,1,0,2,9,0.22,5,5,1.00
Carmelo Anthony,11/29/2019,por,chi,1,22,107,103,1,1,37.08333333,45.2,1,0,5800,3,66.07,-0.52,23,11,4,1,0,0,1,8,6,1.33,6,7,0.86
Carmelo Anthony,11/27/2019,por,okc,1,22,136,119,1,1,28.53333333,23.8,0,0,5800,3,64.79,-0.34,19,4,2,0,0,3,0,9,1,9.00,1,1,1.00
Carmelo Anthony,11/25/2019,por,chi,1,20,117,94,1,1,30.63333333,38.6,0,0,4800,3,62.87,1.4,25,8,2,1,0,2,4,0,0,0.00,1,1,1.00
Carmelo Anthony,11/23/2019,por,cle,0,20,104,110,0,1,34.65,20.9,0,0,4700,3,62.73,2.77,11,2,1,2,0,0,0,5,5,1.00,1,2,0.50
Carmelo Anthony,11/21/2019,por,mil,0,20,129,137,0,1,28.98333333,29.4,0,0,3800,3,63.6,2.78,18,7,4,0,0,3,3,6,5,1.20,3,4,0.75
Carmelo Anthony,11/19/2019,por,nor,0,20,104,115,0,1,23.61666667,12.8,0,0,4000,3,66.94,-1.18,10,4,0,0,1,5,2,4,4,1.00,0,0,0.00
Grayson Allen,1/24/2020,mem,det,1,19,125,112,1,0,6.25,0.2,0,0,3700,2,63.42,3.9,0,1,0,0,0,1,0,0,1,0.00,0,0,0.00
Grayson Allen,1/22/2020,mem,bos,0,19.5,95,119,0,0,18.03333333,19.3,0,0,3600,2,68.58,-2.12,10,4,3,0,0,0,0,4,8,0.50,2,2,1.00
Grayson Allen,1/20/2020,mem,nor,0,17,116,126,0,0,12.68333333,3.5,0,0,3600,2,67.57,-1.11,2,0,1,0,0,0,0,1,4,0.25,0,0,0.00
Grayson Allen,1/17/2020,mem,cle,1,20,113,109,1,0,16.15,15.2,0,0,3600,2,66.2,-0.41,11,1,2,0,0,0,1,5,6,0.83,0,1,0.00
Grayson Allen,1/14/2020,mem,hou,1,20,121,110,1,0,21.36666667,14.4,0,0,3700,2,65.7,-0.12,6,2,4,0,0,0,0,2,5,0.40,2,3,0.67
Grayson Allen,1/12/2020,mem,gsw,1,18,122,102,1,0,15.73333333,20.8,0,0,3500,2,65.98,-0.4,11,4,2,1,0,1,3,3,5,0.60,2,2,1.00
Grayson Allen,1/10/2020,mem,sas,1,20,134,121,1,0,19.65,7.6,0,0,3500,2,65.06,0.24,2,3,0,1,0,1,0,1,4,0.25,0,0,0.00
Grayson Allen,1/7/2020,mem,min,1,20,119,112,1,0,6.25,2,0,0,3500,2,66.66,-1.43,2,0,0,0,0,0,0,1,4,0.25,0,0,0.00
Grayson Allen,1/5/2020,mem,pho,1,20,121,114,1,0,12.46666667,6.7,0,0,3500,2,62.78,3.55,4,1,1,0,0,0,0,2,2,1.00,0,0,0.00
Grayson Allen,1/4/2020,mem,lac,1,15.5,140,114,1,0,14.9,11.9,0,0,3500,2,67.3,-4.02,9,2,1,0,0,1,1,2,3,0.67,4,4,1.00
Grayson Allen,1/2/2020,mem,sac,0,22,123,128,0,0,6.716666667,2,0,0,3500,2,66.75,-8.58,2,0,0,0,0,0,0,1,3,0.33,0,0,0.00
Grayson Allen,12/29/2019,mem,cha,1,20,117,104,1,0,25.7,23,0,0,3500,2,63.83,-5.66,15,5,2,0,0,1,3,4,1,4.00,4,4,1.00
Grayson Allen,12/28/2019,mem,den,0,17,110,119,0,0,13.9,9.4,0,0,3500,2,44.33,20.34,6,2,2,0,0,2,2,2,6,0.33,0,0,0.00
Grayson Allen,12/26/2019,mem,okc,1,20,110,97,1,0,12.81666667,6.5,0,0,3600,2,63.37,2.49,5,0,1,0,0,0,1,2,3,0.67,0,0,0.00
Grayson Allen,12/23/2019,mem,sas,0,20,115,145,0,0,17.58333333,10,0,0,3800,2,65.52,0.34,8,0,2,0,0,1,2,3,6,0.50,0,0,0.00
Grayson Allen,12/21/2019,mem,sac,1,20,119,115,1,0,20.55,19.9,0,0,3800,2,66.71,-0.64,13,2,3,0,0,0,3,5,8,0.63,0,0,0.00
Grayson Allen,12/20/2019,mem,cle,0,19,107,114,0,0,10.68333333,10.2,0,0,3800,2,66.43,-1.74,9,1,0,0,0,0,2,3,5,0.60,1,2,0.50
Grayson Allen,12/9/2019,mem,gsw,1,22.5,110,102,1,0,11.81666667,18.4,0,0,4000,2,67.8,-10.1,15,2,0,0,1,2,3,6,8,0.75,0,0,0.00
Grayson Allen,12/7/2019,mem,uta,0,22,112,126,0,0,25.38333333,18.9,0,0,3800,2,47.39,17.18,13,2,1,1,0,1,1,6,9,0.67,0,0,0.00
Grayson Allen,12/4/2019,mem,chi,0,20,99,106,0,0,24.7,23.9,0,0,3500,2,63.83,0.9,12,7,1,1,0,1,2,5,7,0.71,0,0,0.00
Grayson Allen,12/2/2019,mem,ind,0,20,104,117,0,0,27.01666667,11.9,0,0,3500,2,65.93,-1.2,6,2,3,0,0,1,0,2,6,0.33,2,2,1.00
Grayson Allen,12/1/2019,mem,min,1,15.5,115,107,1,0,30.06666667,22,0,0,3500,2,62.6,2.94,13,5,0,1,0,0,3,4,9,0.44,2,2,1.00
Grayson Allen,11/29/2019,mem,uta,0,20,94,103,0,0,12.56666667,8.1,0,0,3500,2,65.75,-0.21,4,3,1,0,0,1,1,1,7,0.14,1,1,1.00
Grayson Allen,11/27/2019,mem,lac,0,20,119,121,0,0,18.4,7.8,0,0,3500,2,66.52,-1.55,2,4,2,0,0,2,0,1,6,0.17,0,0,0.00
Grayson Allen,11/25/2019,mem,ind,0,19,114,126,0,0,11.96666667,12.1,0,0,3600,2,62.87,2.15,4,3,3,0,0,0,0,2,5,0.40,0,0,0.00
Grayson Allen,11/2/2019,mem,pho,0,20,105,114,0,0,10.13333333,8.7,0,0,3600,2,66.52,-0.8,7,1,1,0,0,1,1,2,3,0.67,2,2,1.00
Grayson Allen,10/29/2019,mem,lal,0,22.5,91,120,0,0,21.21666667,22.5,0,0,3500,2,65.34,0,13,5,1,2,0,4,1,4,4,1.00,4,4,1.00
Grayson Allen,10/27/2019,mem,bkn,1,18,134,133,1,0,13.83333333,9.9,0,0,3500,2,65.06,0.28,6,2,1,0,0,0,1,2,7,0.29,1,2,0.50
Grayson Allen,10/25/2019,mem,chi,0,20,102,110,0,0,18.35,11.7,0,0,3500,2,65.47,0.15,6,1,3,0,0,0,1,1,5,0.20,3,4,0.75
Grayson Allen,10/23/2019,mem,mia,0,19.5,101,120,0,0,20.8,7.2,0,0,3500,2,66.71,-2.81,5,1,2,0,0,2,1,2,6,0.33,0,0,0.00
Tomas Satoransky,2/2/2020,chi,tor,0,15,102,129,0,1,29.86666667,20.5,0,0,5400,1,63.1,2.65,8,5,5,0,0,1,2,3,1,3.00,0,0,0.00
Tomas Satoransky,1/31/2020,chi,bkn,0,19.5,118,133,0,1,30.75,33.8,0,0,5100,1,67.71,-3.35,15,4,8,1,1,4,1,4,8,0.50,6,6,1.00
Tomas Satoransky,1/29/2020,chi,ind,0,19,106,115,0,1,35.66666667,25.8,0,0,5200,1,64.74,-0.86,11,4,4,2,0,2,1,5,8,0.63,0,0,0.00
Tomas Satoransky,1/27/2020,chi,sas,1,20,110,109,1,1,28.08333333,30.6,0,0,5300,1,64.47,-0.59,13,3,6,2,0,1,1,5,9,0.56,2,2,1.00
Tomas Satoransky,1/25/2020,chi,cle,1,20,118,106,1,1,30.43333333,43.2,0,0,4700,1,63.19,1.22,19,6,6,3,0,1,1,8,1,8.00,2,2,1.00
Tomas Satoransky,1/24/2020,chi,sac,0,20,81,98,0,1,24.7,15.8,0,0,4700,1,63.37,1.04,8,4,2,1,0,3,1,2,7,0.29,3,4,0.75
Tomas Satoransky,1/22/2020,chi,min,1,20,117,110,1,1,22.26666667,16.3,0,0,4700,1,65.2,0.18,2,4,5,1,0,1,0,1,7,0.14,0,0,0.00
Tomas Satoransky,1/20/2020,chi,mil,0,17,98,111,0,1,25.61666667,16.6,0,0,4800,1,66.98,-1.2,7,3,4,1,0,3,1,3,1,3.00,0,0,0.00
Tomas Satoransky,1/18/2020,chi,cle,1,20,118,116,1,1,28.66666667,19.4,0,0,4800,1,64.1,1.68,6,2,8,0,0,1,0,3,9,0.33,0,0,0.00
Tomas Satoransky,1/17/2020,chi,phi,0,19,89,100,0,1,26.55,19,0,0,4800,1,69.58,-4.09,6,5,6,0,0,2,0,3,6,0.50,0,0,0.00
Tomas Satoransky,1/15/2020,chi,was,1,20,115,106,1,1,27.58333333,31.1,0,0,4600,1,64.7,0.79,18,3,5,1,0,1,1,5,9,0.56,7,7,1.00
Tomas Satoransky,1/13/2020,chi,bos,0,19.5,101,113,0,1,25.91666667,24.7,0,0,4600,1,68.44,-4.29,12,1,7,1,0,2,0,3,8,0.38,6,8,0.75
Tomas Satoransky,1/11/2020,chi,det,1,19,108,99,1,1,26.28333333,17.9,0,0,5000,1,62.78,2.91,10,2,3,1,0,2,0,4,6,0.67,2,2,1.00
Tomas Satoransky,1/10/2020,chi,ind,0,20,105,116,0,1,37.21666667,25.1,0,0,5400,1,64.65,1.04,13,3,3,1,1,2,1,5,1,5.00,2,2,1.00
Tomas Satoransky,1/8/2020,chi,nor,0,20,108,123,0,1,25.33333333,11.3,0,0,6000,1,68.44,-3.94,6,4,1,0,0,1,1,2,6,0.33,1,2,0.50
Tomas Satoransky,1/6/2020,chi,dal,0,20.5,110,118,0,1,34.83333333,40,1,0,5400,1,65.02,-1.3,11,5,14,1,0,1,1,3,2,1.50,4,4,1.00
Tomas Satoransky,1/4/2020,chi,bos,0,20,104,111,0,1,39.81666667,26.7,0,0,5400,1,64.79,-1.07,12,6,5,1,0,3,1,4,1,4.00,3,3,1.00
Tomas Satoransky,1/2/2020,chi,uta,0,20,98,102,0,1,34.06666667,20,0,0,5700,1,62.55,0.41,8,0,4,2,0,0,0,3,7,0.43,2,2,1.00
Tomas Satoransky,12/30/2019,chi,mil,0,20,102,123,0,1,25.88333333,20.9,0,0,5800,1,62.41,1.13,10,2,7,0,0,2,2,4,1,4.00,0,0,0.00
Tomas Satoransky,12/28/2019,chi,atl,1,20,116,81,1,1,29.96666667,36.6,0,0,5700,1,64.2,0.39,11,8,6,3,0,2,1,5,8,0.63,0,1,0.00
Tomas Satoransky,12/23/2019,chi,orl,0,19,95,103,0,1,33.36666667,33.7,0,0,5500,1,65.15,0.45,20,6,3,1,0,1,4,8,2,4.00,0,0,0.00
Tomas Satoransky,12/21/2019,chi,det,1,19,119,107,1,1,38.15,35.1,0,0,5700,1,65.61,-0.36,16,8,5,2,0,4,2,6,1,6.00,2,2,1.00
Tomas Satoransky,12/18/2019,chi,was,1,19,110,109,1,1,34.41666667,34.4,0,0,5700,1,67.12,-3.27,17,7,6,1,0,3,2,7,1,7.00,1,1,1.00
Tomas Satoransky,12/16/2019,chi,okc,0,20,106,109,0,1,33,38.2,0,0,5900,1,64.2,-0.31,11,6,6,3,1,1,1,4,9,0.44,2,2,1.00
Tomas Satoransky,12/14/2019,chi,lac,1,20,109,106,1,1,27.9,25.1,0,0,5900,1,63.42,0.47,7,3,5,2,1,2,0,2,7,0.29,3,4,0.75
Tomas Satoransky,12/13/2019,chi,cha,0,20,73,83,0,1,25.73333333,13.1,0,0,6000,1,63.47,1,7,3,3,0,0,2,0,2,8,0.25,3,4,0.75
Tomas Satoransky,12/11/2019,chi,atl,1,20,136,102,1,1,23.96666667,13.9,0,0,6000,1,66.8,-1.83,7,2,3,1,0,3,1,3,5,0.60,0,0,0.00
Tomas Satoransky,12/9/2019,chi,tor,0,20,92,93,0,1,37.98333333,35.1,1,0,6200,1,62.46,2.08,10,3,11,2,0,1,2,4,8,0.50,0,0,0.00
Tomas Satoransky,12/8/2019,chi,mia,0,18,105,110,0,1,22.71666667,12.6,0,0,6200,1,67.12,-2,6,3,2,0,0,0,0,2,8,0.25,2,2,1.00
Tomas Satoransky,12/6/2019,chi,gsw,0,20,98,100,0,1,32.31666667,18.9,0,0,6500,1,66.16,-1.04,6,2,5,2,0,3,0,3,7,0.43,0,0,0.00
Tomas Satoransky,12/4/2019,chi,mem,1,20,106,99,1,1,33.23333333,39.2,0,0,5800,1,63.83,1.23,13,6,8,3,0,2,0,3,10,0.30,7,9,0.78
Tomas Satoransky,12/2/2019,chi,sac,1,22,113,106,1,1,33.58333333,23.9,0,0,5100,1,67.07,-2.19,14,2,5,1,0,3,0,3,9,0.33,8,8,1.00
Tomas Satoransky,11/29/2019,chi,por,0,22,103,107,0,1,29.83333333,29.6,0,0,5000,1,66.07,-2.3,12,3,8,1,0,1,2,4,8,0.50,2,2,1.00
Tomas Satoransky,11/27/2019,chi,gsw,0,22.5,90,104,0,1,35.03333333,39.9,0,0,5300,1,64.56,-1.25,19,7,7,2,0,4,3,7,2,3.50,2,3,0.67
Tomas Satoransky,11/25/2019,chi,por,0,20,94,117,0,1,27.15,21.5,0,0,5000,1,62.87,0.44,11,5,5,0,0,3,1,5,2,2.50,0,0,0.00
Tomas Satoransky,11/23/2019,chi,cha,1,19,116,115,1,1,27.55,37.6,0,0,4800,1,62.87,1.73,10,3,8,3,1,0,2,4,8,0.50,0,0,0.00
Tomas Satoransky,11/22/2019,chi,mia,0,20,108,116,0,1,21,19.9,0,0,5000,1,64.97,-0.37,6,2,5,2,0,2,0,2,5,0.40,2,2,1.00
Tomas Satoransky,11/20/2019,chi,det,1,20,109,89,1,1,26.16666667,33.3,0,0,4800,1,64.88,-0.51,15,4,7,2,0,3,3,6,1,6.00,0,0,0.00
Tomas Satoransky,11/18/2019,chi,mil,0,20,101,115,0,1,17.88333333,6.7,0,0,4800,1,63.47,0.99,5,1,1,0,0,1,1,2,6,0.33,0,0,0.00
Tomas Satoransky,11/16/2019,chi,bkn,0,18,111,117,0,1,28.53333333,24.6,0,0,4700,1,65.75,-0.38,5,8,2,3,0,2,1,2,8,0.25,0,0,0.00
Tomas Satoransky,11/14/2019,chi,mil,0,20,115,124,0,1,27.41666667,27.3,0,0,4700,1,65.43,-0.53,10,4,5,3,0,4,2,4,8,0.50,0,0,0.00
Tomas Satoransky,11/12/2019,chi,nyk,1,20,120,102,1,1,23.35,8.4,0,0,5200,1,66.39,-1.49,5,2,2,0,0,2,1,2,3,0.67,0,0,0.00
Tomas Satoransky,11/9/2019,chi,hou,0,20,94,117,0,1,23.96666667,25.6,0,0,5100,1,63.83,0.26,10,3,4,3,0,3,0,4,1,4.00,2,3,0.67
Tomas Satoransky,11/6/2019,chi,atl,1,19.5,113,93,1,1,30,46.4,0,0,4600,1,63.92,1,27,7,8,1,0,4,4,0,0,0.00,3,4,0.75
Tomas Satoransky,11/5/2019,chi,lal,0,20,112,118,0,1,26.56666667,22.8,0,0,4600,1,65.79,-0.87,7,4,6,1,0,1,1,3,5,0.60,0,0,0.00
Tomas Satoransky,11/3/2019,chi,ind,0,17,95,108,0,1,26.98333333,29.3,0,0,4300,1,64.38,0.34,9,4,9,2,0,4,1,4,6,0.67,0,0,0.00
Tomas Satoransky,11/1/2019,chi,det,1,20,112,106,1,1,26.45,12,0,0,4600,1,64.88,-0.16,7,0,6,0,0,4,1,2,6,0.33,2,2,1.00
Tomas Satoransky,10/30/2019,chi,cle,0,19,111,117,0,1,27.25,21.4,0,0,4600,1,64.06,1.13,8,2,8,0,0,1,2,2,5,0.40,2,2,1.00
Tomas Satoransky,10/28/2019,chi,nyk,0,19,98,105,0,1,26.8,15.1,0,0,4800,1,67.53,-3.48,2,3,5,1,0,1,0,1,5,0.20,0,0,0.00
Tomas Satoransky,10/26/2019,chi,tor,0,20,84,108,0,1,26.3,18.4,0,0,4800,1,62.78,1.27,8,2,4,1,0,1,2,3,7,0.43,0,0,0.00
Tomas Satoransky,10/25/2019,chi,mem,1,20,110,102,1,1,21.95,29.6,0,0,4300,1,65.47,-1.08,9,3,2,4,1,1,0,2,7,0.29,5,5,1.00
Tomas Satoransky,10/23/2019,chi,cha,0,19,125,126,0,1,24.36666667,9.5,0,0,5000,1,65.02,-0.78,2,0,3,0,1,0,0,1,5,0.20,0,0,0.00
LeBron James,2/1/2020,lal,sac,1,22,129,113,1,1,33.56666667,47.5,1,1,11000,3,67.12,-0.68,15,10,11,2,0,2,1,6,5,1.20,2,3,0.67
LeBron James,1/31/2020,lal,por,0,22.5,119,127,0,1,37.98333333,44.6,1,0,11200,3,67.03,-0.59,22,8,10,0,1,5,3,9,2,4.50,1,4,0.25
LeBron James,1/25/2020,lal,phi,0,20.5,91,108,0,1,35.35,44.4,0,0,10900,3,65.38,2.43,29,7,8,1,0,8,1,9,8,1.13,0,0,0.00
LeBron James,1/23/2020,lal,bkn,1,20,128,113,1,1,33.6,57.4,1,1,10700,3,68.17,-0.53,27,12,10,1,1,5,3,0,0,0.00,2,2,1.00
LeBron James,1/22/2020,lal,nyk,1,19.5,100,92,1,1,36.05,46.7,0,0,11200,3,68.58,-1.63,21,6,5,5,0,4,2,9,6,1.50,1,3,0.33
LeBron James,1/20/2020,lal,bos,0,19.5,107,139,0,1,29.18333333,38.9,1,0,11100,3,67.67,-1.31,15,7,13,0,0,4,0,5,2,2.50,5,5,1.00
LeBron James,1/18/2020,lal,hou,1,20.5,124,115,1,1,35.4,55,1,0,11100,3,67.03,-1.29,31,5,12,2,0,6,2,0,0,0.00,3,5,0.60
LeBron James,1/15/2020,lal,orl,0,22.5,118,119,0,1,36.25,49.1,1,0,10800,3,65.7,0.04,19,3,19,1,0,5,2,7,9,0.78,3,5,0.60
LeBron James,1/13/2020,lal,cle,1,22.5,128,99,1,1,32.71666667,45.4,0,0,10700,3,66.34,-1.27,31,2,8,1,0,3,1,0,0,0.00,6,7,0.86
LeBron James,1/10/2020,lal,dal,1,21.75,129,114,1,1,32.26666667,64.7,1,0,10700,3,62.64,3.84,35,16,7,1,0,3,3,0,0,0.00,4,5,0.80
LeBron James,1/7/2020,lal,nyk,1,22.5,117,87,1,1,31.43333333,49.5,0,0,10900,3,66.07,0.41,31,5,5,2,1,4,6,9,9,1.00,7,7,1.00
LeBron James,1/5/2020,lal,det,1,22,106,99,1,1,35.01666667,51.3,1,1,10900,3,67.12,-0.36,21,14,11,0,0,3,0,0,0,0.00,1,2,0.50
LeBron James,1/3/2020,lal,nor,1,22.5,123,113,1,1,37.21666667,53.1,1,0,11400,3,67.12,-0.72,17,8,15,2,0,2,1,7,7,1.00,2,5,0.40
LeBron James,1/1/2020,lal,pho,1,22.5,117,107,1,1,38.06666667,68.6,1,1,11000,3,65.75,0.35,31,13,12,2,1,5,1,0,0,0.00,8,2,4.00
LeBron James,12/29/2019,lal,dal,1,21.5,108,95,1,1,34.31666667,43.7,1,0,10000,3,66.25,0.18,13,6,13,2,0,2,2,3,10,0.30,5,6,0.83
LeBron James,12/28/2019,lal,por,1,22,128,120,1,1,36.73333333,61.4,1,0,9800,3,67.3,-1.74,21,7,16,2,1,1,1,7,5,1.40,6,8,0.75
LeBron James,12/25/2019,lal,lac,0,20,106,111,0,1,38.83333333,55.8,1,0,9800,3,65.38,0.18,23,9,10,2,1,2,2,9,4,2.25,3,4,0.75
LeBron James,12/19/2019,lal,mil,0,20,104,111,0,1,36.73333333,47.9,1,1,10300,3,65.75,-1.2,21,12,11,0,0,4,3,8,9,0.89,2,2,1.00
LeBron James,12/17/2019,lal,ind,0,19,102,105,0,1,34.9,39.3,0,0,11000,3,64.56,0.48,20,9,9,0,0,5,0,8,10,0.80,4,8,0.50
LeBron James,12/15/2019,lal,atl,1,18,101,96,1,1,36.93333333,66.1,1,0,10900,3,62.96,3.63,32,13,7,1,3,4,4,0,0,0.00,4,7,0.57
LeBron James,12/13/2019,lal,mia,1,19,113,110,1,1,37.43333333,51.8,1,0,10600,3,66.34,0.24,28,9,12,1,0,8,4,0,0,0.00,2,4,0.50
LeBron James,12/11/2019,lal,orl,1,19,96,87,1,1,37.91666667,53.2,1,1,10900,3,67.53,-3.52,25,11,10,2,0,6,1,0,0,0.00,2,5,0.40
LeBron James,12/8/2019,lal,min,1,21.5,142,125,1,1,27.85,54.3,1,0,10800,3,65.98,-1.97,32,4,13,1,0,5,6,0,0,0.00,2,2,1.00
LeBron James,12/6/2019,lal,por,1,22.5,136,113,1,1,33.75,51.4,0,0,10800,3,65.7,-13.38,31,7,8,0,1,3,4,0,0,0.00,5,7,0.71
LeBron James,12/4/2019,lal,uta,1,21,121,96,1,1,29.46666667,44.8,1,0,11000,3,47.12,10.75,20,4,12,1,0,1,1,9,1,9.00,1,1,1.00
LeBron James,12/3/2019,lal,den,1,21,105,96,1,1,36.88333333,41.7,0,0,11400,3,45.48,20.78,25,6,9,0,0,4,1,9,8,1.13,6,6,1.00
LeBron James,12/1/2019,lal,dal,0,16,100,114,0,1,36.41666667,53.8,0,0,11400,3,66.3,-0.04,25,9,8,4,0,6,0,0,0,0.00,3,3,1.00
LeBron James,11/29/2019,lal,was,1,22.5,125,103,1,1,24.6,46.1,1,0,11400,3,65.89,0.22,23,3,11,2,1,6,4,9,6,1.50,1,2,0.50
LeBron James,11/27/2019,lal,nor,1,21.5,114,110,1,1,37.58333333,55.5,1,0,11200,3,67.71,-3.65,29,5,11,2,1,5,2,0,0,0.00,7,1,7.00
LeBron James,11/25/2019,lal,sas,1,20.5,114,104,1,1,35.13333333,57.6,1,0,11400,3,62.46,2.27,33,3,14,0,1,3,4,0,0,0.00,3,8,0.38
LeBron James,11/23/2019,lal,mem,1,20,109,108,1,1,38.83333333,44.2,0,0,11300,3,65.02,-0.53,30,6,4,2,0,5,2,0,0,0.00,0,0,0.00
LeBron James,11/22/2019,lal,okc,1,20,130,127,1,1,35.61666667,52.2,1,0,11700,3,63.69,1.47,23,6,14,1,1,5,1,9,10,0.90,4,6,0.67
LeBron James,11/19/2019,lal,okc,1,22.5,112,107,1,1,37.13333333,52.2,1,1,12000,3,64.15,1.01,25,11,10,2,0,7,2,0,0,0.00,3,5,0.60
LeBron James,11/17/2019,lal,atl,1,21.5,122,101,1,1,33.11666667,65.4,1,0,11800,3,65.66,0.18,33,7,12,1,1,0,6,0,0,0.00,1,1,1.00
LeBron James,11/15/2019,lal,sac,1,22.5,99,97,1,1,38.66666667,57.3,1,0,11600,3,65.98,-0.41,29,4,11,3,0,2,2,0,0,0.00,7,7,1.00
LeBron James,11/13/2019,lal,gsw,1,22,120,94,1,1,26.48333333,50.2,1,0,11800,3,65.79,-0.99,23,6,12,1,1,4,1,0,0,0.00,0,1,0.00
LeBron James,11/12/2019,lal,pho,1,21,123,115,1,1,37.06666667,42.9,1,0,11500,3,62.41,3.48,19,7,11,0,0,1,1,8,8,1.00,2,7,0.29
LeBron James,11/10/2019,lal,tor,0,21.5,104,113,0,1,35.33333333,52.1,1,1,11500,3,65.66,0.23,13,13,15,0,1,2,0,5,5,1.00,3,6,0.50
LeBron James,11/8/2019,lal,mia,1,22.5,95,80,1,1,36.05,35.8,0,0,11600,3,66.16,-0.33,25,4,6,0,0,3,4,0,0,0.00,1,2,0.50
LeBron James,11/5/2019,lal,chi,1,20,118,112,1,1,35.18333333,65.5,1,1,11700,3,65.79,-0.77,30,10,11,2,1,2,2,0,0,0.00,8,9,0.89
